AlarmID,AlarmText,Enable
12307,"0x3013 0x10 : Unload, CS1, GO ON->CS_1 ON : VALID ON",0
12308,0x3014 0x10 : Reserved : Reserved,0
12309,"0x3015 0x10 : Unload, CS1, CS_1 ON->VALID ON : OHT PIO Off-line",0
12310,"0x3016 0x10 : Unload, CS1, CS_1 ON->VALID ON : CS_1 OFF",0
12311,"0x3017 0x10 : Unload, CS1, CS_1 ON->VALID ON : AM_AVBL OFF",0
12312,"0x3018 0x10 : Unload, CS1, CS_1 ON->VALID ON : TR_REQ OFF",0
12313,"0x3019 0x10 : Unload, CS1, CS_1 ON->VALID ON : BUSY OFF",0
12314,"0x301A 0x10 : Unload, CS1, CS_1 ON->VALID ON : COMPT OFF",0
12315,"0x301B 0x10 : Unload, CS1, CS_1 ON->VALID ON : CONT OFF",0
12316,"0x301C 0x15 : Unload, CS1, CS_1 ON->VALID ON : ES OFF",1
12317,"0x301D 0x10 : Unload, CS1, CS_1 ON->VALID ON : Clamp ON",0
12318,"0x301E 0x10 : Unload, CS1, CS_1 ON->VALID ON : EQ_ER ON",0
12319,"0x301F 0x10 : Unload, CS1, CS_1 ON->VALID ON : Light Curtain ON",0
12320,"0x3020 0x10 : Unload, CS1, CS_1 ON->VALID ON : PS ON",0
12321,"0x3021 0x10 : Unload, CS1, CS_1 ON->VALID ON : PL ON",0
12322,0x3022 0x10 : Reserved : Reserved,0
12323,0x3023 0x10 : Reserved : Reserved,0
12307,0x3013 0x10 : Reserved : Reserved,0
12324,"0x3024 0x10 : Unload, CS1, VALID ON->U_REQ ON : OHT PIO Off-line",0
12325,"0x3025 0x10 : Unload, CS1, VALID ON->U_REQ ON : CS_0 OFF",0
12326,"0x3026 0x10 : Unload, CS1, VALID ON->U_REQ ON : VALID OFF",0
12327,"0x3027 0x10 : Unload, CS1, VALID ON->U_REQ ON : CS_1 OFF",0
12328,"0x3028 0x10 : Unload, CS1, VALID ON->U_REQ ON : AM_AVBL OFF",0
12329,"0x3029 0x10 : Unload, CS1, VALID ON->U_REQ ON : TR_REQ OFF",0
12330,"0x302A 0x10 : Unload, CS1, VALID ON->U_REQ ON : BUSY OFF",0
12331,"0x302B 0x10 : Unload, CS1, VALID ON->U_REQ ON : COMPT OFF",0
12332,"0x302C 0x10 : Unload, CS1, VALID ON->U_REQ ON : CONT OFF",0
12333,"0x302D 0x15 : Unload, CS1, VALID ON->U_REQ ON : ES OFF",1
12334,"0x302E 0x10 : Unload, CS1, VALID ON->U_REQ ON : Clamp ON",0
12335,"0x302F 0x10 : Unload, CS1, VALID ON->U_REQ ON : EQ_ER ON",0
12336,"0x3030 0x10 : Unload, CS1, VALID ON->U_REQ ON : Light Curtain ON",0
12337,"0x3031 0x10 : Unload, CS1, VALID ON->U_REQ ON : PS ON",0
12338,"0x3032 0x10 : Unload, CS1, VALID ON->U_REQ ON : PL ON",0
12339,0x3033 0x10 : Reserved : Reserved,0
12340,0x3034 0x10 : Reserved : Reserved,0
12341,"0x3035 0x10 : Unload, CS1, U_REQ ON->TR_REQ ON : OHT PIO Off-line",0
12342,0x3036 0x10 : Reserved : Reserved,0
12343,"0x3037 0x10 : Unload, CS1, U_REQ ON->TR_REQ ON : VALID OFF",0
12344,"0x3038 0x10 : Unload, CS1, U_REQ ON->TR_REQ ON : CS_1 OFF",0
12345,"0x3039 0x10 : Unload, CS1, U_REQ ON->TR_REQ ON : AM_AVBL OFF",0
12346,"0x303A 0x10 : Unload, CS1, U_REQ ON->TR_REQ ON : BUSY OFF",0
12347,"0x303B 0x10 : Unload, CS1, U_REQ ON->TR_REQ ON : COMPT OFF",0
12348,"0x303C 0x10 : Unload, CS1, U_REQ ON->TR_REQ ON : CONT OFF",0
12349,"0x303D 0x15 : Unload, CS1, U_REQ ON->TR_REQ ON : ES OFF",1
12350,"0x303E 0x10 : Unload, CS1, U_REQ ON->TR_REQ ON : Clamp ON",0
12351,"0x303F 0x10 : Unload, CS1, U_REQ ON->TR_REQ ON : EQ_ER ON",0
12352,"0x3040 0x10 : Unload, CS1, U_REQ ON->TR_REQ ON : Light Curtain ON",0
12353,"0x3041 0x10 : Unload, CS1, U_REQ ON->TR_REQ ON : PS OFF",0
12354,"0x3042 0x10 : Unload, CS1, U_REQ ON->TR_REQ ON : PL OFF",0
12355,0x3043 0x10 : Reserved : Reserved,0
12356,0x3044 0x10 : Reserved : Reserved,0
12357,"0x3045 0x10 : Unload, CS1, TR_REQ ON->READY ON : OHT PIO Off-line",0
12358,"0x3046 0x10 : Unload, CS1, TR_REQ ON->READY ON : CS_0 OFF",0
12359,"0x3047 0x10 : Unload, CS1, TR_REQ ON->READY ON : VALID OFF",0
12360,"0x3048 0x10 : Unload, CS1, TR_REQ ON->READY ON : CS_1 OFF",0
12361,"0x3049 0x10 : Unload, CS1, TR_REQ ON->READY ON : AM_AVBL OFF",0
12362,"0x304A 0x10 : Unload, CS1, TR_REQ ON->READY ON : TR_REQ OFF",0
12363,"0x304B 0x10 : Unload, CS1, TR_REQ ON->READY ON : BUSY OFF",0
12364,"0x304C 0x10 : Unload, CS1, TR_REQ ON->READY ON : COMPT OFF",0
12365,"0x304D 0x10 : Unload, CS1, TR_REQ ON->READY ON : CONT OFF",0
12366,"0x304E 0x15 : Unload, CS1, TR_REQ ON->READY ON : ES OFF",1
12367,"0x304F 0x10 : Unload, CS1, TR_REQ ON->READY ON : Clamp ON",0
12368,"0x3050 0x10 : Unload, CS1, TR_REQ ON->READY ON : EQ_ER ON",0
12369,"0x3051 0x10 : Unload, CS1, TR_REQ ON->READY ON : Light Curtain ON",0
12370,"0x3052 0x10 : Unload, CS1, TR_REQ ON->READY ON : PS ON",0
12371,"0x3053 0x10 : Unload, CS1, TR_REQ ON->READY ON : PL ON",0
12372,0x3054 0x10 : Reserved : Reserved,0
12373,0x3055 0x10 : Reserved : Reserved,0
12374,"0x3056 0x10 : Unload, CS1, READY ON->BUSY ON : OHT PIO Off-line",0
12375,0x3057 0x10 : Reserved : Reserved,0
12376,"0x3058 0x10 : Unload, CS1, READY ON->BUSY ON : VALID OFF",0
12377,"0x3059 0x10 : Unload, CS1, READY ON->BUSY ON : CS_1 OFF",0
12378,"0x305A 0x10 : Unload, CS1, READY ON->BUSY ON : AM_AVBL OFF",0
12379,"0x305B 0x10 : Unload, CS1, READY ON->BUSY ON : TR_REQ OFF",0
12380,"0x305C 0x10 : Unload, CS1, READY ON->BUSY ON : COMPT OFF",0
12381,"0x305D 0x10 : Unload, CS1, READY ON->BUSY ON : CONT OFF",0
12382,"0x305E 0x15 : Unload, CS1, READY ON->BUSY ON : ES OFF",1
12383,"0x305F 0x10 : Unload, CS1, READY ON->BUSY ON : Clamp ON",0
12384,"0x3060 0x10 : Unload, CS1, READY ON->BUSY ON : EQ_ER ON",0
12385,"0x3061 0x10 : Unload, CS1, READY ON->BUSY ON : Light Curtain ON",0
12386,"0x3062 0x10 : Unload, CS1, READY ON->BUSY ON : PS OFF",0
12387,"0x3063 0x10 : Unload, CS1, READY ON->BUSY ON : PL OFF",0
12388,0x3064 0x10 : Reserved : Reserved,0
12389,0x3065 0x10 : Reserved : Reserved,0
12390,"0x3066 0x15 : Unload, CS1, BUSY ON->PS & PL OFF : OHT PIO Off-line",1
12391,"0x3067 0x15 : Unload, CS1, BUSY ON->PS & PL OFF : CS_0 OFF",1
12392,"0x3068 0x15 : Unload, CS1, BUSY ON->PS & PL OFF : VALID OFF",1
12393,"0x3069 0x15 : Unload, CS1, BUSY ON->PS & PL OFF : CS_1 OFF",1
12394,"0x306A 0x15 : Unload, CS1, BUSY ON->PS & PL OFF : AM_AVBL OFF",1
12395,"0x306B 0x15 : Unload, CS1, BUSY ON->PS & PL OFF : TR_REQ OFF",1
12396,"0x306C 0x15 : Unload, CS1, BUSY ON->PS & PL OFF : BUSY OFF",1
12397,"0x306D 0x15 : Unload, CS1, BUSY ON->PS & PL OFF : COMPT OFF",1
12398,"0x306E 0x15 : Unload, CS1, BUSY ON->PS & PL OFF : ES OFF",1
12399,"0x306F 0x15 : Unload, CS1, BUSY ON->PS & PL OFF : Clamp ON",1
12400,"0x3070 0x15 : Unload, CS1, BUSY ON->PS & PL OFF : EQ_ER ON",1
12401,"0x3071 0x15 : Unload, CS1, BUSY ON->PS & PL OFF : Light Curtain ON",1
12402,0x3072 0x10 : Reserved : Reserved,0
12403,0x3073 0x10 : Reserved : Reserved,0
12404,"0x3074 0x15 : Unload, CS1, PS & PL OFF->U_REQ OFF : OHT PIO Off-line",1
12405,"0x3075 0x15 : Unload, CS1, PS & PL OFF->U_REQ OFF : CS_0 OFF",1
12406,"0x3076 0x15 : Unload, CS1, PS & PL OFF->U_REQ OFF : VALID OFF",1
12407,"0x3077 0x15 : Unload, CS1, PS & PL OFF->U_REQ OFF : CS_1 OFF",1
12408,"0x3078 0x15 : Unload, CS1, PS & PL OFF->U_REQ OFF : AM_AVBL OFF",1
12409,"0x3079 0x15 : Unload, CS1, PS & PL OFF->U_REQ OFF : TR_REQ OFF",1
12410,"0x307A 0x15 : Unload, CS1, PS & PL OFF->U_REQ OFF : BUSY OFF",1
12411,"0x307B 0x15 : Unload, CS1, PS & PL OFF->U_REQ OFF : COMPT OFF",1
12412,"0x307C 0x15 : Unload, CS1, PS & PL OFF->U_REQ OFF : ES OFF",1
12413,"0x307D 0x15 : Unload, CS1, PS & PL OFF->U_REQ OFF : Clamp ON",1
12414,"0x307E 0x15 : Unload, CS1, PS & PL OFF->U_REQ OFF : EQ_ER ON",1
12415,"0x307F 0x15 : Unload, CS1, PS & PL OFF->U_REQ OFF : Light Curtain ON",1
12416,"0x3080 0x15 : Unload, CS1, PS & PL OFF->U_REQ OFF : PS OFF",1
12417,"0x3081 0x15 : Unload, CS1, PS & PL OFF->U_REQ OFF : PL OFF",1
12418,0x3082 0x10 : Reserved : Reserved,0
12419,0x3083 0x10 : Reserved : Reserved,0
12420,"0x3084 0x15 : Unload, CS1, U_REQ OFF->BUSY OFF : OHT PIO Off-line",1
12421,0x3085 0x15 : Reserved : Reserved,1
12422,"0x3086 0x15 : Unload, CS1, U_REQ OFF->BUSY OFF : VALID OFF",1
12423,"0x3087 0x15 : Unload, CS1, U_REQ OFF->BUSY OFF : CS_1 OFF",1
12424,"0x3088 0x15 : Unload, CS1, U_REQ OFF->BUSY OFF : AM_AVBL OFF",1
12425,"0x3089 0x15 : Unload, CS1, U_REQ OFF->BUSY OFF : TR_REQ OFF",1
12426,"0x308A 0x15 : Unload, CS1, U_REQ OFF->BUSY OFF : COMPT OFF",1
12427,"0x308B 0x15 : Unload, CS1, U_REQ OFF->BUSY OFF : ES OFF",1
12428,"0x308C 0x15 : Unload, CS1, U_REQ OFF->BUSY OFF : Clamp ON",1
12429,"0x308D 0x15 : Unload, CS1, U_REQ OFF->BUSY OFF : EQ_ER ON",1
12430,"0x308E 0x15 : Unload, CS1, U_REQ OFF->BUSY OFF : Light Curtain ON",1
12431,"0x308F 0x15 : Unload, CS1, U_REQ OFF->BUSY OFF : PS ON",1
12432,"0x3090 0x15 : Unload, CS1, U_REQ OFF->BUSY OFF : PL ON",1
12433,0x3091 0x10 : Reserved : Reserved,0
12434,0x3092 0x10 : Reserved : Reserved,0
12435,"0x3093 0x10 : Unload, CS1, BUSY OFF->COMPT ON : OHT PIO Off-line",0
12436,"0x3094 0x10 : Unload, CS1, BUSY OFF->COMPT ON : CS_0 OFF",0
12437,"0x3095 0x10 : Unload, CS1, BUSY OFF->COMPT ON : VALID OFF",0
12438,"0x3096 0x10 : Unload, CS1, BUSY OFF->COMPT ON : CS_1 OFF",0
12439,"0x3097 0x10 : Unload, CS1, BUSY OFF->COMPT ON : AM_AVBL OFF",0
12440,"0x3098 0x10 : Unload, CS1, BUSY OFF->COMPT ON : TR_REQ OFF",0
12441,"0x3099 0x10 : Unload, CS1, BUSY OFF->COMPT ON : BUSY OFF",0
12442,"0x309A 0x15 : Unload, CS1, BUSY OFF->COMPT ON : ES OFF",1
12443,"0x309B 0x10 : Unload, CS1, BUSY OFF->COMPT ON : Clamp ON",0
12444,"0x309C 0x10 : Unload, CS1, BUSY OFF->COMPT ON : EQ_ER ON",0
12445,"0x309D 0x10 : Unload, CS1, BUSY OFF->COMPT ON : Light Curtain ON",0
12446,"0x309E 0x10 : Unload, CS1, BUSY OFF->COMPT ON : PS OFF",0
12447,"0x309F 0x10 : Unload, CS1, BUSY OFF->COMPT ON : PL OFF",0
12448,0x30A0 0x10 : Reserved : Reserved,0
12449,0x30A1 0x10 : Reserved : Reserved,0
12450,"0x30A2 0x10 : Unload, CS1, COMPT ON->READY OFF : OHT PIO Off-line",0
12451,"0x30A3 0x10 : Unload, CS1, COMPT ON->READY OFF : CS_0 OFF",0
12452,"0x30A4 0x10 : Unload, CS1, COMPT ON->READY OFF : VALID OFF",0
12453,"0x30A5 0x10 : Unload, CS1, COMPT ON->READY OFF : CS_1 OFF",0
12454,"0x30A6 0x10 : Unload, CS1, COMPT ON->READY OFF : AM_AVBL OFF",0
12455,"0x30A7 0x10 : Unload, CS1, COMPT ON->READY OFF : TR_REQ OFF",0
12456,"0x30A8 0x10 : Unload, CS1, COMPT ON->READY OFF : BUSY OFF",0
12457,"0x30A9 0x10 : Unload, CS1, COMPT ON->READY OFF : COMPT OFF",0
12458,"0x30AA 0x15 : Unload, CS1, COMPT ON->READY OFF : ES OFF",1
12459,"0x30AB 0x10 : Unload, CS1, COMPT ON->READY OFF : Clamp ON",0
12460,"0x30AC 0x10 : Unload, CS1, COMPT ON->READY OFF : EQ_ER ON",0
12461,"0x30AD 0x10 : Unload, CS1, COMPT ON->READY OFF : Light Curtain ON",0
12462,"0x30AE 0x10 : Unload, CS1, COMPT ON->READY OFF : PS OFF",0
12463,"0x30AF 0x10 : Unload, CS1, COMPT ON->READY OFF : PL OFF",0
12464,0x30B0 0x10 : Reserved : Reserved,0
12465,0x30B1 0x10 : Reserved : Reserved,0
12466,"0x30B2 0x10 : Unload, CS1, READY OFF->CS_1 OFF : OHT PIO Off-line",0
12467,0x30B3 0x10 : Reserved : Reserved,0
12468,"0x30B4 0x10 : Unload, CS1, READY OFF->CS_1 OFF : AM_AVBL OFF",0
12469,"0x30B5 0x10 : Unload, CS1, READY OFF->CS_1 OFF : TR_REQ OFF",0
12470,"0x30B6 0x10 : Unload, CS1, READY OFF->CS_1 OFF : BUSY OFF",0
12471,"0x30B7 0x15 : Unload, CS1, READY OFF->CS_1 OFF : ES OFF",1
12472,"0x30B8 0x10 : Unload, CS1, READY OFF->CS_1 OFF : Clamp ON",0
12473,"0x30B9 0x10 : Unload, CS1, READY OFF->CS_1 OFF : EQ_ER ON",0
12474,"0x30BA 0x10 : Unload, CS1, READY OFF->CS_1 OFF : Light Curtain ON",0
12475,"0x30BB 0x10 : Unload, CS1, READY OFF->CS_1 OFF : PS ON",0
12476,"0x30BC 0x10 : Unload, CS1, READY OFF->CS_1 OFF : PL ON",0
12477,0x30BD 0x10 : Reserved : Reserved,0
12478,0x30BE 0x10 : Reserved : Reserved,0
12479,0x30BF 0x10 : Reserved : Reserved,0
16384,"0x4000 0x15 : Load, CS1, Ready->GO ON : ES OFF",1
16385,"0x4001 0x10 : Load, CS1, Ready->GO ON : Clamp ON",0
16386,"0x4002 0x10 : Load, CS1, Ready->GO ON : EQ ERROR",0
16387,"0x4003 0x10 : Load, CS1, Ready->GO ON : Light Curtain ERROR",0
16388,"0x4004 0x10 : Load, CS1, Ready->GO ON : PS ON",0
16389,"0x4005 0x10 : Load, CS1, Ready->GO ON : PL ON",0
16390,"0x4006 0x10 : Load, CS1, GO ON->CS_1 ON : VALID OFF",0
16391,"0x4007 0x10 : Load, CS1, GO ON->CS_1 ON : AM_AVBL OFF",0
16392,"0x4008 0x10 : Load, CS1, GO ON->CS_1 ON : TR_REQ OFF",0
16393,"0x4009 0x10 : Load, CS1, GO ON->CS_1 ON : BUSY OFF",0
16394,"0x400A 0x10 : Load, CS1, GO ON->CS_1 ON : COMPT OFF",0
16395,"0x400B 0x10 : Load, CS1, GO ON->CS_1 ON : CONT OFF",0
16396,"0x400C 0x15 : Load, CS1, GO ON->CS_1 ON : ES OFF",1
16397,"0x400D 0x10 : Load, CS1, GO ON->CS_1 ON : Clamp ON",0
16398,"0x400E 0x10 : Load, CS1, GO ON->CS_1 ON : EQ_ER ON",0
16399,"0x400F 0x10 : Load, CS1, GO ON->CS_1 ON : Light Curtain ON",0
16400,"0x4010 0x10 : Load, CS1, GO ON->CS_1 ON : PS ON",0
16401,"0x4011 0x10 : Load, CS1, GO ON->CS_1 ON : PL ON",0
16402,0x4012 0x10 : Reserved : Reserved,0
16403,0x4013 0x10 : Reserved : Reserved,0
16404,"0x4014 0x10 : Load, CS1, CS_1 ON->VALID ON : OHT PIO Off-line",0
16405,"0x4015 0x10 : Load, CS1, CS_1 ON->VALID ON : CS_0 OFF",0
16406,"0x4016 0x10 : Load, CS1, CS_1 ON->VALID ON : CS_1 OFF",0
16407,"0x4017 0x10 : Load, CS1, CS_1 ON->VALID ON : AM_AVBL OFF",0
16408,"0x4018 0x10 : Load, CS1, CS_1 ON->VALID ON : TR_REQ OFF",0
16409,"0x4019 0x10 : Load, CS1, CS_1 ON->VALID ON : BUSY OFF",0
16410,"0x401A 0x10 : Load, CS1, CS_1 ON->VALID ON : COMPT OFF",0
16411,"0x401B 0x10 : Load, CS1, CS_1 ON->VALID ON : CONT OFF",0
16412,"0x401C 0x15 : Load, CS1, CS_1 ON->VALID ON : ES OFF",1
16413,"0x401D 0x10 : Load, CS1, CS_1 ON->VALID ON : Clamp ON",0
16414,"0x401E 0x10 : Load, CS1, CS_1 ON->VALID ON : EQ_ER ON",0
16415,"0x401F 0x10 : Load, CS1, CS_1 ON->VALID ON : Light Curtain ON",0
16416,"0x4020 0x10 : Load, CS1, CS_1 ON->VALID ON : PS ON",0
16417,"0x4021 0x10 : Load, CS1, CS_1 ON->VALID ON : PL ON",0
16418,0x4022 0x10 : Reserved : Reserved,0
16419,0x4023 0x10 : Reserved : Reserved,0
16420,"0x4024 0x10 : Load, CS1, VALID ON->L_REQ ON : OHT PIO Off-line",0
16421,"0x4025 0x10 : Load, CS1, VALID ON->L_REQ ON : CS_0 OFF",0
16422,"0x4026 0x10 : Load, CS1, VALID ON->L_REQ ON : VALID OFF",0
16423,"0x4027 0x10 : Load, CS1, VALID ON->L_REQ ON : CS_1 OFF",0
16424,"0x4028 0x10 : Load, CS1, VALID ON->L_REQ ON : AM_AVBL OFF",0
16425,"0x4029 0x10 : Load, CS1, VALID ON->L_REQ ON : TR_REQ OFF",0
16426,"0x402A 0x10 : Load, CS1, VALID ON->L_REQ ON : BUSY OFF",0
16427,"0x402B 0x10 : Load, CS1, VALID ON->L_REQ ON : COMPT OFF",0
16428,"0x402C 0x10 : Load, CS1, VALID ON->L_REQ ON : CONT OFF",0
16429,"0x402D 0x15 : Load, CS1, VALID ON->L_REQ ON : ES OFF",1
16430,"0x402E 0x10 : Load, CS1, VALID ON->L_REQ ON : Clamp ON",0
16431,"0x402F 0x10 : Load, CS1, VALID ON->L_REQ ON : EQ_ER ON",0
16432,"0x4030 0x10 : Load, CS1, VALID ON->L_REQ ON : Light Curtain ON",0
16433,"0x4031 0x10 : Load, CS1, VALID ON->L_REQ ON : PS ON",0
16434,"0x4032 0x10 : Load, CS1, VALID ON->L_REQ ON : PL ON",0
16435,0x4033 0x10 : Reserved : Reserved,0
16436,0x4034 0x10 : Reserved : Reserved,0
16437,"0x4035 0x10 : Load, CS1, L_REQ ON->TR_REQ ON : OHT PIO Off-line",0
16438,0x4036 0x10 : Reserved : Reserved,0
16439,"0x4037 0x10 : Load, CS1, L_REQ ON->TR_REQ ON : VALID OFF",0
16440,"0x4038 0x10 : Load, CS1, L_REQ ON->TR_REQ ON : CS_1 OFF",0
16441,"0x4039 0x10 : Load, CS1, L_REQ ON->TR_REQ ON : AM_AVBL OFF",0
16442,"0x403A 0x10 : Load, CS1, L_REQ ON->TR_REQ ON : BUSY OFF",0
16443,"0x403B 0x10 : Load, CS1, L_REQ ON->TR_REQ ON : COMPT OFF",0
16444,"0x403C 0x10 : Load, CS1, L_REQ ON->TR_REQ ON : CONT OFF",0
16445,"0x403D 0x15 : Load, CS1, L_REQ ON->TR_REQ ON : ES OFF",1
16446,"0x403E 0x10 : Load, CS1, L_REQ ON->TR_REQ ON : Clamp ON",0
16447,"0x403F 0x10 : Load, CS1, L_REQ ON->TR_REQ ON : EQ_ER ON",0
16448,"0x4040 0x10 : Load, CS1, L_REQ ON->TR_REQ ON : Light Curtain ON",0
16449,"0x4041 0x10 : Load, CS1, L_REQ ON->TR_REQ ON : PS ON",0
16450,"0x4042 0x10 : Load, CS1, L_REQ ON->TR_REQ ON : PL ON",0
16451,0x4043 0x10 : Reserved : Reserved,0
16452,0x4044 0x10 : Reserved : Reserved,0
16453,"0x4045 0x10 : Load, CS1, TR_REQ ON->READY ON : OHT PIO Off-line",0
16454,"0x4046 0x10 : Load, CS1, TR_REQ ON->READY ON : CS_0 OFF",0
16455,"0x4047 0x10 : Load, CS1, TR_REQ ON->READY ON : VALID OFF",0
16456,"0x4048 0x10 : Load, CS1, TR_REQ ON->READY ON : CS_1 OFF",0
16457,"0x4049 0x10 : Load, CS1, TR_REQ ON->READY ON : AM_AVBL OFF",0
16458,"0x404A 0x10 : Load, CS1, TR_REQ ON->READY ON : TR_REQ OFF",0
16459,"0x404B 0x10 : Load, CS1, TR_REQ ON->READY ON : BUSY OFF",0
16460,"0x404C 0x10 : Load, CS1, TR_REQ ON->READY ON : COMPT OFF",0
16461,"0x404D 0x10 : Load, CS1, TR_REQ ON->READY ON : CONT OFF",0
16462,"0x404E 0x15 : Load, CS1, TR_REQ ON->READY ON : ES OFF",1
16463,"0x404F 0x10 : Load, CS1, TR_REQ ON->READY ON : Clamp ON",0
16464,"0x4050 0x10 : Load, CS1, TR_REQ ON->READY ON : EQ_ER ON",0
16465,"0x4051 0x10 : Load, CS1, TR_REQ ON->READY ON : Light Curtain ON",0
16466,"0x4052 0x10 : Load, CS1, TR_REQ ON->READY ON : PS ON",0
16467,"0x4053 0x10 : Load, CS1, TR_REQ ON->READY ON : PL ON",0
16468,0x4054 0x10 : Reserved : Reserved,0
16469,0x4055 0x10 : Reserved : Reserved,0
16470,"0x4056 0x10 : Load, CS1, READY ON->BUSY ON : OHT PIO Off-line",0
16471,0x4057 0x10 : Reserved : Reserved,0
16472,"0x4058 0x10 : Load, CS1, READY ON->BUSY ON : VALID OFF",0
16473,"0x4059 0x10 : Load, CS1, READY ON->BUSY ON : CS_1 OFF",0
16474,"0x405A 0x10 : Load, CS1, READY ON->BUSY ON : AM_AVBL OFF",0
16475,"0x405B 0x10 : Load, CS1, READY ON->BUSY ON : TR_REQ OFF",0
16476,"0x405C 0x10 : Load, CS1, READY ON->BUSY ON : COMPT OFF",0
16477,"0x405D 0x10 : Load, CS1, READY ON->BUSY ON : CONT OFF",0
16478,"0x405E 0x15 : Load, CS1, READY ON->BUSY ON : ES OFF",1
16479,"0x405F 0x10 : Load, CS1, READY ON->BUSY ON : Clamp ON",0
16480,"0x4060 0x10 : Load, CS1, READY ON->BUSY ON : EQ_ER ON",0
16481,"0x4061 0x10 : Load, CS1, READY ON->BUSY ON : Light Curtain ON",0
16482,"0x4062 0x10 : Load, CS1, READY ON->BUSY ON : PS ON",0
16483,"0x4063 0x10 : Load, CS1, READY ON->BUSY ON : PL ON",0
16484,0x4064 0x10 : Reserved : Reserved,0
16485,0x4065 0x10 : Reserved : Reserved,0
16486,"0x4066 0x15 : Load, CS1, BUSY ON->PS & PL ON : OHT PIO Off-line",1
16487,0x4067 0x15 : Reserved : Reserved,1
16488,"0x4068 0x15 : Load, CS1, BUSY ON->PS & PL ON : VALID OFF",1
16489,"0x4069 0x15 : Load, CS1, BUSY ON->PS & PL ON : CS_1 OFF",1
16490,"0x406A 0x15 : Load, CS1, BUSY ON->PS & PL ON : AM_AVBL OFF",1
16491,"0x406B 0x15 : Load, CS1, BUSY ON->PS & PL ON : TR_REQ OFF",1
16492,"0x406C 0x15 : Load, CS1, BUSY ON->PS & PL ON : BUSY OFF",1
16493,"0x406D 0x15 : Load, CS1, BUSY ON->PS & PL ON : COMPT OFF",1
16494,"0x406E 0x15 : Load, CS1, BUSY ON->PS & PL ON : ES OFF",1
16495,"0x406F 0x15 : Load, CS1, BUSY ON->PS & PL ON : Clamp ON",1
16496,"0x4070 0x15 : Load, CS1, BUSY ON->PS & PL ON : EQ_ER ON",1
16497,"0x4071 0x15 : Load, CS1, BUSY ON->PS & PL ON : Light Curtain ON",1
16498,0x4072 0x10 : Reserved : Reserved,0
16499,0x4073 0x10 : Reserved : Reserved,0
16500,"0x4074 0x15 : Load, CS1, PS & PL ON->L_REQ OFF : OHT PIO Off-line",1
16501,"0x4075 0x15 : Load, CS1, PS & PL ON->L_REQ OFF : CS_0 OFF",1
16502,"0x4076 0x15 : Load, CS1, PS & PL ON->L_REQ OFF : VALID OFF",1
16503,"0x4077 0x15 : Load, CS1, PS & PL ON->L_REQ OFF : CS_1 OFF",1
16504,"0x4078 0x15 : Load, CS1, PS & PL ON->L_REQ OFF : AM_AVBL OFF",1
16505,"0x4079 0x15 : Load, CS1, PS & PL ON->L_REQ OFF : TR_REQ OFF",1
16506,"0x407A 0x15 : Load, CS1, PS & PL ON->L_REQ OFF : BUSY OFF",1
16507,"0x407B 0x15 : Load, CS1, PS & PL ON->L_REQ OFF : COMPT OFF",1
16508,"0x407C 0x15 : Load, CS1, PS & PL ON->L_REQ OFF : ES OFF",1
16509,"0x407D 0x15 : Load, CS1, PS & PL ON->L_REQ OFF : Clamp ON",1
16510,"0x407E 0x15 : Load, CS1, PS & PL ON->L_REQ OFF : EQ_ER ON",1
16511,"0x407F 0x15 : Load, CS1, PS & PL ON->L_REQ OFF : Light Curtain ON",1
16512,"0x4080 0x15 : Load, CS1, PS & PL ON->L_REQ OFF : PS OFF",1
16513,"0x4081 0x15 : Load, CS1, PS & PL ON->L_REQ OFF : PL OFF",1
16514,0x4082 0x10 : Reserved : Reserved,0
16515,0x4083 0x10 : Reserved : Reserved,0
16516,"0x4084 0x15 : Load, CS1, L_REQ OFF->BUSY OFF : OHT PIO Off-line",1
16517,0x4085 0x15 : Reserved : Reserved,1
16518,"0x4086 0x15 : Load, CS1, L_REQ OFF->BUSY OFF : VALID OFF",1
16519,"0x4087 0x15 : Load, CS1, L_REQ OFF->BUSY OFF : CS_1 OFF",1
16520,"0x4088 0x15 : Load, CS1, L_REQ OFF->BUSY OFF : AM_AVBL OFF",1
16521,"0x4089 0x15 : Load, CS1, L_REQ OFF->BUSY OFF : TR_REQ OFF",1
16522,"0x408A 0x15 : Load, CS1, L_REQ OFF->BUSY OFF : COMPT OFF",1
16523,"0x408B 0x15 : Load, CS1, L_REQ OFF->BUSY OFF : ES OFF",1
16524,"0x408C 0x15 : Load, CS1, L_REQ OFF->BUSY OFF : Clamp ON",1
16525,"0x408D 0x15 : Load, CS1, L_REQ OFF->BUSY OFF : EQ_ER ON",1
16526,"0x408E 0x15 : Load, CS1, L_REQ OFF->BUSY OFF : Light Curtain ON",1
16527,"0x408F 0x15 : Load, CS1, L_REQ OFF->BUSY OFF : PS OFF",1
16528,"0x4090 0x15 : Load, CS1, L_REQ OFF->BUSY OFF : PL OFF",1
16529,0x4091 0x10 : Reserved : Reserved,0
16530,0x4092 0x10 : Reserved : Reserved,0
16531,"0x4093 0x10 : Load, CS1, BUSY OFF->COMPT ON : OHT PIO Off-line",0
16532,"0x4094 0x10 : Load, CS1, BUSY OFF->COMPT ON : CS_0 OFF",0
16533,"0x4095 0x10 : Load, CS1, BUSY OFF->COMPT ON : VALID OFF",0
